username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-02-16 12:20;0;0;"@QueenSuzy Sadly this is indicative that I am indeed an ESFJ and not an ISFJ";;@QueenSuzy;;"302875021926363136";https://twitter.com/martin_scorlazy/status/302875021926363136
;2013-02-13 17:41;0;0;"Joshua Just did a personality test thing for my communications class.. I got ISFJ.. And for my TL class I am an ESTJ.. How does... KDaviss";;;;"301868748028125184";https://twitter.com/JoshuaKDaviss/status/301868748028125184
;2013-02-13 17:41;0;0;"Paul Just did a personality test thing for my communications class.. I got ISFJ.. And for my TL class I am an ESTJ.. How does... MCooley";;;;"301868747101200384";https://twitter.com/PaulMCooley/status/301868747101200384
;2013-02-13 17:41;0;0;"Dirk Just did a personality test thing for my communications class.. I got ISFJ.. And for my TL class I am an ESTJ.. How does... MBensone";;;;"301868746971181056";https://twitter.com/DirkMBensone/status/301868746971181056
;2013-02-13 17:41;0;0;"Wayne Just did a personality test thing for my communications class.. I got ISFJ.. And for my TL class I am an ESTJ.. How does... CHeise";;;;"301868746803384320";https://twitter.com/WayneCHeise/status/301868746803384320
;2013-02-07 13:00;0;0;"I am an ISFJ. Sounds about right to me.";;;;"299623798347546624";https://twitter.com/mariarosehansen/status/299623798347546624
;2013-02-07 08:54;1;1;"RT @HealingFromBPD Who Am I? This Personality Test Can Help With A Piece of the Puzzle http://www. my-borderline-personality-disorder.com/2013/02/jung-t ypology-test-BPD-ESFJ.html … #test #quiz -- I am an ISFJ";;@HealingFromBPD;#test #quiz;"299561762993369088";https://twitter.com/Glass1ncision/status/299561762993369088
;2013-01-23 17:12;0;1;"Today I learned that I am an ISFJ and almost an ESFJ due to my 50/50 results of introversion/extroversion. #cool #MBTI";;;#cool #MBTI;"294251348692705280";https://twitter.com/regangeles/status/294251348692705280
;2013-01-22 19:09;0;0;"@KitWessendorf @kitkieser On the longer one, I got 2, 4, and 5. But it also told me I am an ISFJ, which isn't true, so....";;@KitWessendorf @kitkieser;;"293918282610782208";https://twitter.com/ajmotia/status/293918282610782208
;2013-01-22 11:27;0;0;"I am an ISFJ - The Protector! Read more at http:// personalitydesk.com/isfj";;;;"293802082077659136";https://twitter.com/YuanqingZhang/status/293802082077659136
